"h","g","t","value"
"H_TRAUMA","A-","47","2"
"H_TRAUMA","A-","48","2"
"H_TRAUMA","A-","49","2"
"H_TRAUMA","A-","50","2"
"H_TRAUMA","A-","51","3"
"H_TRAUMA","A-","52","3"
"H_TRAUMA","A-","53","2"
"H_TRAUMA","A-","54","2"
"H_TRAUMA","A-","55","2"
"H_TRAUMA","A-","56","2"
"H_TRAUMA","A-","57","2"
"H_TRAUMA","A-","58","2"
"H_TRAUMA","A-","59","2"
"H_TRAUMA","A-","60","2"
"H_TRAUMA","A-","61","2"
"H_TRAUMA","A-","62","2"
"H_TRAUMA","A-","63","2"
"H_TRAUMA","A-","64","2"
"H_TRAUMA","A-","65","3"
"H_TRAUMA","A-","66","3"
"H_TRAUMA","A-","67","2"
"H_TRAUMA","A-","68","2"
"H_TRAUMA","A-","69","2"
"H_TRAUMA","A-","70","2"
"H_TRAUMA","A-","71","2"
"H_TRAUMA","A-","72","2"
"H_TRAUMA","A-","73","2"
"H_TRAUMA","A-","74","2"
"H_TRAUMA","A-","75","2"
"H_TRAUMA","A-","76","2"
"H_TRAUMA","A-","77","2"
"H_TRAUMA","A-","78","2"
"H_TRAUMA","A-","79","3"
"H_TRAUMA","A-","80","3"
"H_TRAUMA","A-","81","2"
"H_TRAUMA","A-","82","2"
"H_TRAUMA","A-","83","2"
"H_TRAUMA","A-","84","2"
"H_TRAUMA","A-","85","2"
"H_TRAUMA","A-","86","2"
"H_TRAUMA","A-","87","2"
"H_TRAUMA","A-","88","2"
"H_TRAUMA","A-","89","2"
"H_TRAUMA","A-","90","2"
"H_TRAUMA","A-","91","2"
"H_TRAUMA","A-","92","2"
"H_TRAUMA","A-","93","3"
"H_TRAUMA","A-","94","3"
"H_TRAUMA","A-","95","2"
"H_TRAUMA","A-","96","2"
"H_TRAUMA","A-","97","2"
"H_TRAUMA","A-","98","2"
"H_TRAUMA","A-","99","2"
"H_TRAUMA","A-","100","2"
"H_TRAUMA","A-","101","2"
"H_TRAUMA","A-","102","2"
"H_TRAUMA","A-","103","2"
"H_TRAUMA","A-","104","2"
"H_TRAUMA","A-","105","2"
"H_TRAUMA","A-","106","2"
"H_TRAUMA","A-","107","3"
"H_TRAUMA","A-","108","3"
"H_TRAUMA","A-","109","2"
"H_TRAUMA","A-","110","2"
"H_TRAUMA","A-","111","2"
"H_TRAUMA","A-","112","2"
"H_TRAUMA","A-","113","2"
"H_TRAUMA","A-","114","2"
"H_TRAUMA","A-","115","2"
"H_TRAUMA","A-","116","2"
"H_TRAUMA","A-","117","2"
"H_TRAUMA","A-","118","2"
"H_TRAUMA","A-","119","2"
"H_TRAUMA","A-","120","2"
"H_TRAUMA","A-","121","3"
"H_TRAUMA","A-","122","3"
"H_TRAUMA","A-","123","2"
"H_TRAUMA","A-","124","2"
"H_TRAUMA","A-","125","2"
"H_TRAUMA","A-","126","2"
"H_TRAUMA","A-","127","2"
"H_TRAUMA","A-","128","2"
"H_TRAUMA","A-","129","2"
"H_TRAUMA","A-","130","2"
"H_TRAUMA","A-","131","2"
"H_TRAUMA","A-","132","2"
"H_TRAUMA","A-","133","2"
"H_TRAUMA","A-","134","2"
"H_TRAUMA","A-","135","3"
"H_TRAUMA","A-","136","3"
"H_TRAUMA","A-","137","2"
"H_TRAUMA","A-","138","2"
"H_TRAUMA","A-","139","2"
"H_TRAUMA","A-","140","2"
"H_TRAUMA","A-","141","2"
"H_TRAUMA","A-","142","2"
"H_TRAUMA","A-","143","2"
"H_TRAUMA","A-","144","2"
"H_TRAUMA","A-","145","2"
"H_TRAUMA","A-","146","2"
"H_TRAUMA","A-","147","2"
"H_TRAUMA","A-","148","2"
"H_TRAUMA","A-","149","3"
"H_TRAUMA","A-","150","3"
"H_TRAUMA","A-","151","2"
"H_TRAUMA","A-","152","2"
"H_TRAUMA","A-","153","2"
"H_TRAUMA","A-","154","2"
"H_TRAUMA","A-","155","2"
"H_TRAUMA","A-","156","2"
"H_TRAUMA","A-","157","2"
"H_TRAUMA","A-","158","2"
"H_TRAUMA","A-","159","2"
"H_TRAUMA","A-","160","2"
"H_TRAUMA","A-","161","2"
"H_TRAUMA","A-","162","2"
"H_TRAUMA","A-","163","3"
"H_TRAUMA","A-","164","3"
"H_TRAUMA","A-","165","2"
"H_TRAUMA","A-","166","2"
"H_TRAUMA","A-","167","2"
"H_TRAUMA","A-","168","2"
"H_TRAUMA","A-","169","2"
"H_TRAUMA","A-","170","2"
"H_TRAUMA","A-","171","2"
"H_TRAUMA","A-","172","2"
"H_TRAUMA","A-","173","2"
"H_TRAUMA","A-","174","2"
"H_TRAUMA","A-","175","2"
"H_TRAUMA","A-","176","2"
"H_TRAUMA","A-","177","3"
"H_TRAUMA","A-","178","3"
"H_TRAUMA","A-","179","2"
"H_TRAUMA","A-","180","2"
"H_TRAUMA","A-","181","2"
"H_TRAUMA","A-","182","2"
"H_TRAUMA","A-","183","2"
"H_TRAUMA","A-","184","2"
"H_TRAUMA","A-","185","2"
"H_TRAUMA","A-","186","2"
"H_TRAUMA","A-","187","2"
"H_TRAUMA","A-","188","2"
"H_TRAUMA","A-","189","2"
"H_TRAUMA","A-","190","2"
"H_TRAUMA","A-","191","3"
"H_TRAUMA","A-","192","3"
"H_TRAUMA","A-","193","2"
"H_TRAUMA","A-","194","2"
"H_TRAUMA","A-","195","2"
"H_TRAUMA","A-","196","2"
"H_TRAUMA","A-","197","2"
"H_TRAUMA","A-","198","2"
"H_TRAUMA","A-","199","2"
"H_TRAUMA","A-","200","2"
"H_TRAUMA","A-","201","2"
"H_TRAUMA","A-","202","2"
"H_TRAUMA","A-","203","2"
"H_TRAUMA","A-","204","2"
"H_TRAUMA","A-","205","3"
"H_TRAUMA","A-","206","3"
"H_TRAUMA","A-","207","2"
"H_TRAUMA","A-","208","2"
"H_TRAUMA","A-","209","2"
"H_TRAUMA","A-","210","2"
"H_TRAUMA","A-","211","2"
"H_TRAUMA","A-","212","2"
"H_TRAUMA","A-","213","2"
"H_TRAUMA","A-","214","2"
"H_TRAUMA","A-","215","2"
"H_TRAUMA","A-","216","2"
"H_TRAUMA","A-","217","2"
"H_TRAUMA","A-","218","2"
"H_TRAUMA","A-","219","3"
"H_TRAUMA","A-","220","3"
"H_TRAUMA","A-","221","2"
"H_TRAUMA","A-","222","2"
"H_TRAUMA","A-","223","2"
"H_TRAUMA","A-","224","2"
"H_TRAUMA","A-","225","2"
"H_TRAUMA","A-","226","2"
"H_TRAUMA","A-","227","2"
"H_TRAUMA","A-","228","2"
"H_TRAUMA","A-","229","2"
"H_TRAUMA","A-","230","2"
"H_TRAUMA","A-","231","2"
"H_TRAUMA","A-","232","2"
"H_TRAUMA","A-","233","3"
"H_TRAUMA","A-","234","3"
"H_TRAUMA","A-","235","2"
"H_TRAUMA","A-","236","2"
"H_TRAUMA","A-","237","2"
"H_TRAUMA","A-","238","2"
"H_TRAUMA","A-","239","2"
"H_TRAUMA","A-","240","2"
"H_TRAUMA","A-","241","2"
"H_TRAUMA","A-","242","2"
"H_TRAUMA","A-","243","2"
"H_TRAUMA","A-","244","2"
"H_TRAUMA","A-","245","2"
"H_TRAUMA","A-","246","2"
"H_TRAUMA","A-","247","3"
"H_TRAUMA","A-","248","3"
"H_TRAUMA","A-","249","2"
"H_TRAUMA","A-","250","2"
"H_TRAUMA","A-","251","2"
"H_TRAUMA","A-","252","2"
"H_TRAUMA","A-","253","2"
"H_TRAUMA","A-","254","2"
"H_TRAUMA","A-","255","2"
"H_TRAUMA","A-","256","2"
"H_TRAUMA","A-","257","2"
"H_TRAUMA","A-","258","2"
"H_TRAUMA","A-","259","2"
"H_TRAUMA","A-","260","2"
"H_TRAUMA","A-","261","3"
"H_TRAUMA","A-","262","3"
"H_TRAUMA","A-","263","2"
"H_TRAUMA","A-","264","2"
"H_TRAUMA","A-","265","2"
"H_TRAUMA","A-","266","2"
"H_TRAUMA","A-","267","2"
"H_TRAUMA","A-","268","2"
"H_TRAUMA","A-","269","2"
"H_TRAUMA","A-","270","2"
"H_TRAUMA","A-","271","2"
"H_TRAUMA","A-","272","2"
"H_TRAUMA","A-","273","2"
"H_TRAUMA","A-","274","2"
"H_TRAUMA","A-","275","3"
"H_TRAUMA","A-","276","3"
"H_TRAUMA","A-","277","2"
"H_TRAUMA","A-","278","2"
"H_TRAUMA","A-","279","2"
"H_TRAUMA","A-","280","2"
"H_TRAUMA","A-","281","2"
"H_TRAUMA","A-","282","2"
"H_TRAUMA","A-","283","2"
"H_TRAUMA","A-","284","2"
"H_TRAUMA","A-","285","2"
"H_TRAUMA","A-","286","2"
"H_TRAUMA","A-","287","2"
"H_TRAUMA","A-","288","2"
"H_TRAUMA","A-","289","3"
"H_TRAUMA","A-","290","3"
"H_TRAUMA","A-","291","2"
"H_TRAUMA","A-","292","2"
"H_TRAUMA","A-","293","2"
"H_TRAUMA","A-","294","2"
"H_TRAUMA","A-","295","2"
"H_TRAUMA","A-","296","2"
"H_TRAUMA","A-","297","2"
"H_TRAUMA","A-","298","2"
"H_TRAUMA","A-","299","2"
"H_TRAUMA","A-","300","2"
"H_TRAUMA","A-","301","2"
"H_TRAUMA","A-","302","2"
"H_TRAUMA","A-","303","3"
"H_TRAUMA","A-","304","3"
"H_TRAUMA","A-","305","2"
"H_TRAUMA","A-","306","2"
"H_TRAUMA","A-","307","2"
"H_TRAUMA","A-","308","2"
"H_TRAUMA","A-","309","2"
"H_TRAUMA","A-","310","2"
"H_TRAUMA","A-","311","2"
"H_TRAUMA","A-","312","2"
"H_TRAUMA","A-","313","2"
"H_TRAUMA","A-","314","2"
"H_TRAUMA","A-","315","2"
"H_TRAUMA","A-","316","2"
"H_TRAUMA","A-","317","3"
"H_TRAUMA","A-","318","3"
"H_TRAUMA","A-","319","2"
"H_TRAUMA","A-","320","2"
"H_TRAUMA","A-","321","2"
"H_TRAUMA","A-","322","2"
"H_TRAUMA","A-","323","2"
"H_TRAUMA","A-","324","2"
"H_TRAUMA","A-","325","2"
"H_TRAUMA","A-","326","2"
"H_TRAUMA","A-","327","2"
"H_TRAUMA","A-","328","2"
"H_TRAUMA","A-","329","2"
"H_TRAUMA","A-","330","2"
"H_TRAUMA","A-","331","3"
"H_TRAUMA","A-","332","3"
"H_TRAUMA","A-","333","2"
"H_TRAUMA","A-","334","2"
"H_TRAUMA","A-","335","2"
"H_TRAUMA","A-","336","2"
"H_TRAUMA","A-","337","2"
"H_TRAUMA","A-","338","2"
"H_TRAUMA","A-","339","2"
"H_TRAUMA","A-","340","2"
"H_TRAUMA","A-","341","2"
"H_TRAUMA","A-","342","2"
"H_TRAUMA","A-","343","2"
"H_TRAUMA","A-","344","2"
"H_TRAUMA","A-","345","3"
"H_TRAUMA","A-","346","3"
"H_TRAUMA","A-","347","2"
"H_TRAUMA","A-","348","2"
"H_TRAUMA","A-","349","2"
"H_TRAUMA","A-","350","2"
"H_TRAUMA","A-","351","2"
"H_TRAUMA","A-","352","2"
"H_TRAUMA","A-","353","2"
"H_TRAUMA","A-","354","2"
"H_TRAUMA","A-","355","2"
"H_TRAUMA","A-","356","2"
"H_TRAUMA","A-","357","2"
"H_TRAUMA","A-","358","2"
"H_TRAUMA","A-","359","3"
"H_TRAUMA","A-","360","3"
"H_TRAUMA","A-","361","2"
"H_TRAUMA","A-","362","2"
"H_TRAUMA","A-","363","2"
"H_TRAUMA","A-","364","2"
"H_TRAUMA","A-","365","2"
"H_TRAUMA","A+","1","13"
"H_TRAUMA","A+","2","13"
"H_TRAUMA","A+","3","13"
"H_TRAUMA","A+","4","13"
"H_TRAUMA","A+","5","13"
"H_TRAUMA","A+","6","11"
"H_TRAUMA","A+","7","11"
"H_TRAUMA","A+","8","13"
"H_TRAUMA","A+","9","17"
"H_TRAUMA","A+","10","17"
"H_TRAUMA","A+","11","13"
"H_TRAUMA","A+","12","13"
"H_TRAUMA","A+","13","11"
"H_TRAUMA","A+","14","11"
"H_TRAUMA","A+","15","13"
"H_TRAUMA","A+","16","13"
"H_TRAUMA","A+","17","13"
"H_TRAUMA","A+","18","13"
"H_TRAUMA","A+","19","13"
"H_TRAUMA","A+","20","11"
"H_TRAUMA","A+","21","11"
"H_TRAUMA","A+","22","13"
"H_TRAUMA","A+","23","17"
"H_TRAUMA","A+","24","17"
"H_TRAUMA","A+","25","13"
"H_TRAUMA","A+","26","13"
"H_TRAUMA","A+","27","11"
"H_TRAUMA","A+","28","11"
"H_TRAUMA","A+","29","13"
"H_TRAUMA","A+","30","13"
"H_TRAUMA","A+","31","13"
"H_TRAUMA","A+","32","13"
"H_TRAUMA","A+","33","13"
"H_TRAUMA","A+","34","11"
"H_TRAUMA","A+","35","11"
"H_TRAUMA","A+","36","13"
"H_TRAUMA","A+","37","17"
"H_TRAUMA","A+","38","17"
"H_TRAUMA","A+","39","13"
"H_TRAUMA","A+","40","13"
"H_TRAUMA","A+","41","11"
"H_TRAUMA","A+","42","11"
"H_TRAUMA","A+","43","13"
"H_TRAUMA","A+","44","13"
"H_TRAUMA","A+","45","13"
"H_TRAUMA","A+","46","13"
"H_TRAUMA","A+","47","13"
"H_TRAUMA","A+","48","11"
"H_TRAUMA","A+","49","11"
"H_TRAUMA","A+","50","13"
"H_TRAUMA","A+","51","17"
"H_TRAUMA","A+","52","17"
"H_TRAUMA","A+","53","13"
"H_TRAUMA","A+","54","13"
"H_TRAUMA","A+","55","11"
"H_TRAUMA","A+","56","11"
"H_TRAUMA","A+","57","13"
"H_TRAUMA","A+","58","13"
"H_TRAUMA","A+","59","13"
"H_TRAUMA","A+","60","13"
"H_TRAUMA","A+","61","13"
"H_TRAUMA","A+","62","11"
"H_TRAUMA","A+","63","11"
"H_TRAUMA","A+","64","13"
"H_TRAUMA","A+","65","17"
"H_TRAUMA","A+","66","17"
"H_TRAUMA","A+","67","13"
"H_TRAUMA","A+","68","13"
"H_TRAUMA","A+","69","11"
"H_TRAUMA","A+","70","11"
"H_TRAUMA","A+","71","13"
"H_TRAUMA","A+","72","13"
"H_TRAUMA","A+","73","13"
"H_TRAUMA","A+","74","13"
"H_TRAUMA","A+","75","13"
"H_TRAUMA","A+","76","11"
"H_TRAUMA","A+","77","11"
"H_TRAUMA","A+","78","13"
"H_TRAUMA","A+","79","17"
"H_TRAUMA","A+","80","17"
"H_TRAUMA","A+","81","13"
"H_TRAUMA","A+","82","13"
"H_TRAUMA","A+","83","11"
"H_TRAUMA","A+","84","11"
"H_TRAUMA","A+","85","13"
"H_TRAUMA","A+","86","13"
"H_TRAUMA","A+","87","13"
"H_TRAUMA","A+","88","13"
"H_TRAUMA","A+","89","13"
"H_TRAUMA","A+","90","11"
"H_TRAUMA","A+","91","11"
"H_TRAUMA","A+","92","13"
"H_TRAUMA","A+","93","17"
"H_TRAUMA","A+","94","17"
"H_TRAUMA","A+","95","13"
"H_TRAUMA","A+","96","13"
"H_TRAUMA","A+","97","11"
"H_TRAUMA","A+","98","11"
"H_TRAUMA","A+","99","13"
"H_TRAUMA","A+","100","13"
"H_TRAUMA","A+","101","13"
"H_TRAUMA","A+","102","13"
"H_TRAUMA","A+","103","13"
"H_TRAUMA","A+","104","11"
"H_TRAUMA","A+","105","11"
"H_TRAUMA","A+","106","13"
"H_TRAUMA","A+","107","17"
"H_TRAUMA","A+","108","17"
"H_TRAUMA","A+","109","13"
"H_TRAUMA","A+","110","13"
"H_TRAUMA","A+","111","11"
"H_TRAUMA","A+","112","11"
"H_TRAUMA","A+","113","13"
"H_TRAUMA","A+","114","13"
"H_TRAUMA","A+","115","13"
"H_TRAUMA","A+","116","13"
"H_TRAUMA","A+","117","13"
"H_TRAUMA","A+","118","11"
"H_TRAUMA","A+","119","11"
"H_TRAUMA","A+","120","13"
"H_TRAUMA","A+","121","17"
"H_TRAUMA","A+","122","17"
"H_TRAUMA","A+","123","13"
"H_TRAUMA","A+","124","13"
"H_TRAUMA","A+","125","11"
"H_TRAUMA","A+","126","11"
"H_TRAUMA","A+","127","13"
"H_TRAUMA","A+","128","13"
"H_TRAUMA","A+","129","13"
"H_TRAUMA","A+","130","13"
"H_TRAUMA","A+","131","13"
"H_TRAUMA","A+","132","11"
"H_TRAUMA","A+","133","11"
"H_TRAUMA","A+","134","13"
"H_TRAUMA","A+","135","17"
"H_TRAUMA","A+","136","17"
"H_TRAUMA","A+","137","13"
"H_TRAUMA","A+","138","13"
"H_TRAUMA","A+","139","11"
"H_TRAUMA","A+","140","11"
"H_TRAUMA","A+","141","13"
"H_TRAUMA","A+","142","13"
"H_TRAUMA","A+","143","13"
"H_TRAUMA","A+","144","13"
"H_TRAUMA","A+","145","13"
"H_TRAUMA","A+","146","11"
"H_TRAUMA","A+","147","11"
"H_TRAUMA","A+","148","13"
"H_TRAUMA","A+","149","17"
"H_TRAUMA","A+","150","17"
"H_TRAUMA","A+","151","13"
"H_TRAUMA","A+","152","13"
"H_TRAUMA","A+","153","11"
"H_TRAUMA","A+","154","11"
"H_TRAUMA","A+","155","13"
"H_TRAUMA","A+","156","13"
"H_TRAUMA","A+","157","13"
"H_TRAUMA","A+","158","13"
"H_TRAUMA","A+","159","13"
"H_TRAUMA","A+","160","11"
"H_TRAUMA","A+","161","11"
"H_TRAUMA","A+","162","13"
"H_TRAUMA","A+","163","17"
"H_TRAUMA","A+","164","17"
"H_TRAUMA","A+","165","13"
"H_TRAUMA","A+","166","13"
"H_TRAUMA","A+","167","11"
"H_TRAUMA","A+","168","11"
"H_TRAUMA","A+","169","13"
"H_TRAUMA","A+","170","13"
"H_TRAUMA","A+","171","13"
"H_TRAUMA","A+","172","13"
"H_TRAUMA","A+","173","13"
"H_TRAUMA","A+","174","11"
"H_TRAUMA","A+","175","11"
"H_TRAUMA","A+","176","13"
"H_TRAUMA","A+","177","17"
"H_TRAUMA","A+","178","17"
"H_TRAUMA","A+","179","13"
"H_TRAUMA","A+","180","13"
"H_TRAUMA","A+","181","11"
"H_TRAUMA","A+","182","11"
"H_TRAUMA","A+","183","13"
"H_TRAUMA","A+","184","13"
"H_TRAUMA","A+","185","13"
"H_TRAUMA","A+","186","13"
"H_TRAUMA","A+","187","13"
"H_TRAUMA","A+","188","11"
"H_TRAUMA","A+","189","11"
"H_TRAUMA","A+","190","13"
"H_TRAUMA","A+","191","17"
"H_TRAUMA","A+","192","17"
"H_TRAUMA","A+","193","13"
"H_TRAUMA","A+","194","13"
"H_TRAUMA","A+","195","11"
"H_TRAUMA","A+","196","11"
"H_TRAUMA","A+","197","13"
"H_TRAUMA","A+","198","13"
"H_TRAUMA","A+","199","13"
"H_TRAUMA","A+","200","13"
"H_TRAUMA","A+","201","13"
"H_TRAUMA","A+","202","11"
"H_TRAUMA","A+","203","11"
"H_TRAUMA","A+","204","13"
"H_TRAUMA","A+","205","17"
"H_TRAUMA","A+","206","17"
"H_TRAUMA","A+","207","13"
"H_TRAUMA","A+","208","13"
"H_TRAUMA","A+","209","11"
"H_TRAUMA","A+","210","11"
"H_TRAUMA","A+","211","13"
"H_TRAUMA","A+","212","13"
"H_TRAUMA","A+","213","13"
"H_TRAUMA","A+","214","13"
"H_TRAUMA","A+","215","13"
"H_TRAUMA","A+","216","11"
"H_TRAUMA","A+","217","11"
"H_TRAUMA","A+","218","13"
"H_TRAUMA","A+","219","17"
"H_TRAUMA","A+","220","17"
"H_TRAUMA","A+","221","13"
"H_TRAUMA","A+","222","13"
"H_TRAUMA","A+","223","11"
"H_TRAUMA","A+","224","11"
"H_TRAUMA","A+","225","13"
"H_TRAUMA","A+","226","13"
"H_TRAUMA","A+","227","13"
"H_TRAUMA","A+","228","13"
"H_TRAUMA","A+","229","13"
"H_TRAUMA","A+","230","11"
"H_TRAUMA","A+","231","11"
"H_TRAUMA","A+","232","13"
"H_TRAUMA","A+","233","17"
"H_TRAUMA","A+","234","17"
"H_TRAUMA","A+","235","13"
"H_TRAUMA","A+","236","13"
"H_TRAUMA","A+","237","11"
"H_TRAUMA","A+","238","11"
"H_TRAUMA","A+","239","13"
"H_TRAUMA","A+","240","13"
"H_TRAUMA","A+","241","13"
"H_TRAUMA","A+","242","13"
"H_TRAUMA","A+","243","13"
"H_TRAUMA","A+","244","11"
"H_TRAUMA","A+","245","11"
"H_TRAUMA","A+","246","13"
"H_TRAUMA","A+","247","17"
"H_TRAUMA","A+","248","17"
"H_TRAUMA","A+","249","13"
"H_TRAUMA","A+","250","13"
"H_TRAUMA","A+","251","11"
"H_TRAUMA","A+","252","11"
"H_TRAUMA","A+","253","13"
"H_TRAUMA","A+","254","13"
"H_TRAUMA","A+","255","13"
"H_TRAUMA","A+","256","13"
"H_TRAUMA","A+","257","13"
"H_TRAUMA","A+","258","11"
"H_TRAUMA","A+","259","11"
"H_TRAUMA","A+","260","13"
"H_TRAUMA","A+","261","17"
"H_TRAUMA","A+","262","17"
"H_TRAUMA","A+","263","13"
"H_TRAUMA","A+","264","13"
"H_TRAUMA","A+","265","11"
"H_TRAUMA","A+","266","11"
"H_TRAUMA","A+","267","13"
"H_TRAUMA","A+","268","13"
"H_TRAUMA","A+","269","13"
"H_TRAUMA","A+","270","13"
"H_TRAUMA","A+","271","13"
"H_TRAUMA","A+","272","11"
"H_TRAUMA","A+","273","11"
"H_TRAUMA","A+","274","13"
"H_TRAUMA","A+","275","17"
"H_TRAUMA","A+","276","17"
"H_TRAUMA","A+","277","13"
"H_TRAUMA","A+","278","13"
"H_TRAUMA","A+","279","11"
"H_TRAUMA","A+","280","11"
"H_TRAUMA","A+","281","13"
"H_TRAUMA","A+","282","13"
"H_TRAUMA","A+","283","13"
"H_TRAUMA","A+","284","13"
"H_TRAUMA","A+","285","13"
"H_TRAUMA","A+","286","11"
"H_TRAUMA","A+","287","11"
"H_TRAUMA","A+","288","13"
"H_TRAUMA","A+","289","17"
"H_TRAUMA","A+","290","17"
"H_TRAUMA","A+","291","13"
"H_TRAUMA","A+","292","13"
"H_TRAUMA","A+","293","11"
"H_TRAUMA","A+","294","11"
"H_TRAUMA","A+","295","13"
"H_TRAUMA","A+","296","13"
"H_TRAUMA","A+","297","13"
"H_TRAUMA","A+","298","13"
"H_TRAUMA","A+","299","13"
"H_TRAUMA","A+","300","11"
"H_TRAUMA","A+","301","11"
"H_TRAUMA","A+","302","13"
"H_TRAUMA","A+","303","17"
"H_TRAUMA","A+","304","17"
"H_TRAUMA","A+","305","13"
"H_TRAUMA","A+","306","13"
"H_TRAUMA","A+","307","11"
"H_TRAUMA","A+","308","11"
"H_TRAUMA","A+","309","13"
"H_TRAUMA","A+","310","13"
"H_TRAUMA","A+","311","13"
"H_TRAUMA","A+","312","13"
"H_TRAUMA","A+","313","13"
"H_TRAUMA","A+","314","11"
"H_TRAUMA","A+","315","11"
"H_TRAUMA","A+","316","13"
"H_TRAUMA","A+","317","17"
"H_TRAUMA","A+","318","17"
"H_TRAUMA","A+","319","13"
"H_TRAUMA","A+","320","13"
"H_TRAUMA","A+","321","11"
"H_TRAUMA","A+","322","11"
"H_TRAUMA","A+","323","13"
"H_TRAUMA","A+","324","13"
"H_TRAUMA","A+","325","13"
"H_TRAUMA","A+","326","13"
"H_TRAUMA","A+","327","13"
"H_TRAUMA","A+","328","11"
"H_TRAUMA","A+","329","11"
"H_TRAUMA","A+","330","13"
"H_TRAUMA","A+","331","17"
"H_TRAUMA","A+","332","17"
"H_TRAUMA","A+","333","13"
"H_TRAUMA","A+","334","13"
"H_TRAUMA","A+","335","11"
"H_TRAUMA","A+","336","11"
"H_TRAUMA","A+","337","13"
"H_TRAUMA","A+","338","13"
"H_TRAUMA","A+","339","13"
"H_TRAUMA","A+","340","13"
"H_TRAUMA","A+","341","13"
"H_TRAUMA","A+","342","11"
"H_TRAUMA","A+","343","11"
"H_TRAUMA","A+","344","13"
"H_TRAUMA","A+","345","17"
"H_TRAUMA","A+","346","17"
"H_TRAUMA","A+","347","13"
"H_TRAUMA","A+","348","13"
"H_TRAUMA","A+","349","11"
"H_TRAUMA","A+","350","11"
"H_TRAUMA","A+","351","13"
"H_TRAUMA","A+","352","13"
"H_TRAUMA","A+","353","13"
"H_TRAUMA","A+","354","13"
"H_TRAUMA","A+","355","13"
"H_TRAUMA","A+","356","11"
"H_TRAUMA","A+","357","11"
"H_TRAUMA","A+","358","13"
"H_TRAUMA","A+","359","17"
"H_TRAUMA","A+","360","17"
"H_TRAUMA","A+","361","13"
"H_TRAUMA","A+","362","13"
"H_TRAUMA","A+","363","11"
"H_TRAUMA","A+","364","11"
"H_TRAUMA","A+","365","13"
"H_TRAUMA","B-","1","1"
"H_TRAUMA","B-","2","1"
"H_TRAUMA","B-","3","1"
"H_TRAUMA","B-","4","1"
"H_TRAUMA","B-","5","1"
"H_TRAUMA","B-","6","1"
"H_TRAUMA","B-","7","1"
"H_TRAUMA","B-","8","1"
"H_TRAUMA","B-","9","1"
"H_TRAUMA","B-","10","1"
"H_TRAUMA","B-","11","1"
"H_TRAUMA","B-","12","1"
"H_TRAUMA","B-","13","1"
"H_TRAUMA","B-","14","1"
"H_TRAUMA","B-","15","1"
"H_TRAUMA","B-","16","1"
"H_TRAUMA","B-","17","1"
"H_TRAUMA","B-","18","1"
"H_TRAUMA","B-","19","1"
"H_TRAUMA","B-","20","1"
"H_TRAUMA","B-","21","1"
"H_TRAUMA","B-","22","1"
"H_TRAUMA","B-","23","1"
"H_TRAUMA","B-","24","1"
"H_TRAUMA","B-","25","1"
"H_TRAUMA","B-","26","1"
"H_TRAUMA","B-","27","1"
"H_TRAUMA","B-","28","1"
"H_TRAUMA","B-","29","1"
"H_TRAUMA","B-","30","1"
"H_TRAUMA","B-","31","1"
"H_TRAUMA","B-","32","1"
"H_TRAUMA","B-","33","1"
"H_TRAUMA","B-","34","1"
"H_TRAUMA","B-","35","1"
"H_TRAUMA","B-","36","1"
"H_TRAUMA","B-","37","1"
"H_TRAUMA","B-","38","1"
"H_TRAUMA","B-","39","1"
"H_TRAUMA","B-","40","1"
"H_TRAUMA","B-","41","1"
"H_TRAUMA","B-","42","1"
"H_TRAUMA","B-","43","1"
"H_TRAUMA","B-","44","1"
"H_TRAUMA","B-","45","1"
"H_TRAUMA","B-","46","1"
"H_TRAUMA","B-","47","1"
"H_TRAUMA","B-","48","1"
"H_TRAUMA","B-","49","1"
"H_TRAUMA","B-","50","1"
"H_TRAUMA","B-","51","1"
"H_TRAUMA","B-","52","1"
"H_TRAUMA","B-","53","1"
"H_TRAUMA","B-","54","1"
"H_TRAUMA","B-","55","1"
"H_TRAUMA","B-","56","1"
"H_TRAUMA","B-","57","1"
"H_TRAUMA","B-","58","1"
"H_TRAUMA","B-","59","1"
"H_TRAUMA","B-","60","1"
"H_TRAUMA","B-","61","1"
"H_TRAUMA","B-","62","1"
"H_TRAUMA","B-","63","1"
"H_TRAUMA","B-","64","1"
"H_TRAUMA","B-","65","1"
"H_TRAUMA","B-","66","1"
"H_TRAUMA","B-","67","1"
"H_TRAUMA","B-","68","1"
"H_TRAUMA","B-","69","1"
"H_TRAUMA","B-","70","1"
"H_TRAUMA","B-","71","1"
"H_TRAUMA","B-","72","1"
"H_TRAUMA","B-","73","1"
"H_TRAUMA","B-","74","1"
"H_TRAUMA","B-","75","1"
"H_TRAUMA","B-","76","1"
"H_TRAUMA","B-","77","1"
"H_TRAUMA","B-","78","1"
"H_TRAUMA","B-","79","1"
"H_TRAUMA","B-","80","1"
"H_TRAUMA","B-","81","1"
"H_TRAUMA","B-","82","1"
"H_TRAUMA","B-","83","1"
"H_TRAUMA","B-","84","1"
"H_TRAUMA","B-","85","1"
"H_TRAUMA","B-","86","1"
"H_TRAUMA","B-","87","1"
"H_TRAUMA","B-","88","1"
"H_TRAUMA","B-","89","1"
"H_TRAUMA","B-","90","1"
"H_TRAUMA","B-","91","1"
"H_TRAUMA","B-","92","1"
"H_TRAUMA","B-","93","1"
